,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
347,8,96,2,Red,0.3357519225895776,Orange,0.6000000000000001
348,8,96,4,Blue,0.3441145474150807,Orange,0.6904153722241401
349,8,102,0,Red,0.3357519225895776,Orange,0.6000000000000001
350,8,102,2,Red,0.3357519225895776,Orange,0.6000000000000001
351,8,102,4,Blue,0.3441145474150807,Orange,0.6904153722241401
352,8,108,0,Red,0.3357519225895776,Orange,0.6000000000000001
353,8,108,2,Red,0.3357519225895776,Orange,0.6000000000000001
354,8,108,4,Blue,0.3441145474150807,Orange,0.6904153722241401
355,8,114,0,Red,0.3357519225895776,Orange,0.6000000000000001
356,8,114,2,Red,0.3357519225895776,Orange,0.6000000000000001
357,8,114,4,Blue,0.3441145474150807,Orange,0.6904153722241401
358,10,0,0,Red,0.3453620546198985,Orange,0.37144
359,10,0,2,Red,0.3453620546198985,Orange,0.37144
360,10,0,6,Red,0.3344541568453025,Orange,0.37144
361,10,0,8,Blue,0.3345370841072903,Orange,0.4222429615803392
362,10,0,10,Blue,0.3394779710092815,Orange,0.4769330174456172
363,10,6,0,Red,0.3453620546198985,Orange,0.37144
364,10,6,2,Red,0.3453620546198985,Orange,0.37144
365,10,6,6,Red,0.3344541568453025,Orange,0.37144
366,10,6,8,Blue,0.3345370841072903,Orange,0.4222429615803392
367,10,6,10,Blue,0.3394779710092815,Orange,0.4769330174456172
368,10,12,0,Red,0.3453620546198985,Orange,0.37144
369,10,12,2,Red,0.3453620546198985,Orange,0.37144
370,10,12,6,Red,0.3344541568453025,Orange,0.37144
371,10,12,8,Blue,0.3345370841072903,Orange,0.4222429615803392
372,10,12,10,Blue,0.3394779710092815,Orange,0.4769330174456172
373,10,18,6,Blue,0.3362354768593218,Orange,0.5587333333333335
374,10,18,8,Blue,0.3382257336400998,Orange,0.5807303086523866
375,10,18,10,Blue,0.34123872199984184,Orange,0.6033090362142776
376,10,18,12,Blue,0.34044649376993963,Orange,0.6097118390648363
377,10,24,6,Blue,0.3437485887905823,Orange,0.6857200000000001
378,10,24,8,Blue,0.3459570955222793,Orange,0.6888940737284179
379,10,24,10,Blue,0.3492245927600275,Orange,0.6923110058152059
380,10,24,12,Blue,0.3483982598694059,Orange,0.6909125620465827
381,10,24,14,Blue,0.3452558583559697,Orange,0.6857200000000001
382,10,24,16,Blue,0.3452558583559697,Orange,0.6857200000000001
383,10,24,18,Blue,0.3452558583559697,Orange,0.6857200000000001
384,10,24,20,Blue,0.3452558583559697,Orange,0.6857200000000001
385,10,24,22,Blue,0.3452558583559697,Orange,0.6857200000000001
386,10,24,24,Blue,0.3452558583559697,Orange,0.6857200000000001
387,10,24,26,Blue,0.3452558583559697,Orange,0.6857200000000001
